user_id,date,track,artist,album,,,,,,,,
198114,1.29E+12,t,iamamiwhoami,t,,,,,,,,
198114,1.29E+12,Dance in the Dark,Lady Gaga,The Fame Monster,,,,,,,,
198114,1.29E+12,Alejandro,Lady Gaga,The Fame Monster,,,,,,,,
198114,1.29E+12,Bad Romance,Lady Gaga,The Fame Monster,,,,,,,,
198114,1.29E+12,All Is Full of Love,Björk,Homogenic,,,,,,,,
198114,1.29E+12,Jóga,Björk,Homogenic,,,,,,,,
198114,1.29E+12,Alarm Call,Björk,Homogenic,,,,,,,,
198114,1.29E+12,Possibly Maybe,Björk,Post,,,,,,,,
198114,1.29E+12,Isobel,Björk,Post,,,,,,,,
198114,1.29E+12,The Modern Things,Björk,Post,,,,,,,,
198114,1.29E+12,Hyperballad,Björk,Post,,,,,,,,
198114,1.29E+12,Up,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,Overboard,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,Never Let You Go,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,Runaway Love,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,U Smile,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,One Less Lonely Girl,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,Somebody to Love,Justin Bieber,My Worlds,,,,,,,,
198114,1.29E+12,Baby,Justin Bieber,Baby,,,,,,,,
198114,1.29E+12,One Time,Justin Bieber,One Time,,,,,,,,
198114,1.29E+12,Your Love,Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,Right Thru Me,Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,Did It On'em,Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,Roman's Revenge (feat Eminem),Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,I'm the Best,Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,Check It Out (feat william),Nicki Minaj,Pink Friday,,,,,,,,
198114,1.29E+12,20101104,iamamiwhoami,Live: To Whom It May Concern,,,,,,,,
198114,1.29E+12,20101001,iamamiwhoami,,,,,,,,,
198114,1.29E+12,y,iamamiwhoami,y,,,,,,,,
198114,1.29E+12,t,iamamiwhoami,t,,,,,,,,
198114,1.29E+12,n,iamamiwhoami,n,,,,,,,,
198114,1.29E+12,u-2,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,u-1,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,o,iamamiwhoami,o,,,,,,,,
198114,1.29E+12,b,iamamiwhoami,b,,,,,,,,
198114,1.29E+12,23512315135-8151353383,iamamiwhoami,,,,,,,,,
198114,1.29E+12,1.57E+20,iamamiwhoami,,,,,,,,,
198114,1.29E+12,1.31E+18,iamamiwhoami,,,,,,,,,
198114,1.29E+12,9.20E+13,iamamiwhoami,,,,,,,,,
198114,1.29E+12,9.11E+12,iamamiwhoami,,,,,,,,,
198114,1.29E+12,Prelude 699130082451322-5421312091514112,iamamiwhoami,,,,,,,,,
198114,1.29E+12,MONSTER,Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,RESET,Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,앤젤라 (Angela),Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,마주치지 말자 (Let's not…),Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,니가 좋은 이유 (Why I Like You),Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,SORRY, SORRY,Super Junior,SORRY, SORRY,,,,,,
198114,1.29E+12,봄날 (One Fine Spring Day),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,잠들고 싶어 (In My Dream),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,Shake It Up!,Super Junior,??? (BONAMANA),,,,,,,,
198114,1.29E+12,사랑이 이렇게 (My All Is In You),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,My Only Girl,Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,나란 사람 (Your Eyes),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,응결 (Coagulation),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,나쁜 여자 (Boom Boom),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,미인아 (BONAMANA),Super Junior,미인아 (BONAMANA),,,,,,,,
198114,1.29E+12,앤젤라 (Angela),Super Junior,SORRY, SORRY,,,,,,,
198114,1.29E+12,New Shoes,Paolo Nutini,These Streets,,,,,,,,
198114,1.29E+12,Coming Up Easy,Paolo Nutini,Sunny Side Up,,,,,,,,
198114,1.29E+12,Pencil Full of Lead,Paolo Nutini,Sunny Side Up,,,,,,,,
198114,1.29E+12,Tricks of the Trade,Paolo Nutini,Sunny Side Up,,,,,,,,
198114,1.29E+12,Candy,Paolo Nutini,Sunny Side Up,,,,,,,,
198114,1.29E+12,Last Request,Paolo Nutini,These Streets,,,,,,,,
198114,1.29E+12,Break It,Miss A,Bad But Good,,,,,,,,
198114,1.29E+12,다시 사랑,Miss A,Bad But Good,,,,,,,,
198114,1.29E+12,딱 마주쳐,Miss A,Bad But Good,,,,,,,,
198114,1.29E+12,Bad Girl Good Girl,Miss A,Bad But Good,,,,,,,,
198114,1.29E+12,사계후 (Love Still Goes On),SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Love Pain,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Life,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Ready or Not,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Your Name,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,WOWOWOW,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,악 (Shout Out),SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,화살 (Quasimodo),SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,욕 (慾) (Obsession),SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,A-Yo,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Electric Heart,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Lucifer,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Up & Down,SHINee,LUCIFER,,,,,,,,
198114,1.29E+12,Get It,SHINee,Hello,,,,,,,,
198114,1.29E+12,하나 (One),SHINee,Hello,,,,,,,,
198114,1.29E+12,Hello,SHINee,Hello,,,,,,,,
198114,1.29E+12,누난 너무 예뻐 (Replay_Boom Track),SHINee,Replay,,,,,,,,
198114,1.29E+12,사계한 (Love Should Go On),SHINee,Replay,,,,,,,,
198114,1.29E+12,Real,SHINee,Replay,,,,,,,,
198114,1.29E+12,In My Room,SHINee,Replay,,,,,,,,
198114,1.29E+12,누난 너무 예뻐 (Replay),SHINee,Replay,,,,,,,,
198114,1.29E+12,In Space,Röyksopp,Melody AM,,,,,,,,
198114,1.29E+12,A Higher Place,Röyksopp,MELODY AM,,,,,,,,
198114,1.29E+12,Eple (Original Edit),Röyksopp,Melody AM,,,,,,,,
198114,1.29E+12,So Easy,Röyksopp,Melody AM,,,,,,,,
198114,1.29E+12,Tristesse Globale,Röyksopp,The Understanding,,,,,,,,
198114,1.29E+12,y,iamamiwhoami,y,,,,,,,,
198114,1.29E+12,t,iamamiwhoami,t,,,,,,,,
198114,1.29E+12,n,iamamiwhoami,n,,,,,,,,
198114,1.29E+12,u-2,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,u-1,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,o,iamamiwhoami,o,,,,,,,,
198114,1.29E+12,b,iamamiwhoami,b,,,,,,,,
198114,1.29E+12,Sonne,Rammstein,Mutter,,,,,,,,
198114,1.29E+12,Rollin' (Air Raid Vehicle),Limp Bizkit,Lost & Found: Limp Bizkit,,,,,,,,
198114,1.29E+12,Behind Blue Eyes,Limp Bizkit,Lost & Found: Limp Bizkit,,,,,,,,
198114,1.29E+12,Who Are You - Single Edit,The Who,Then and Now,,,,,,,,
198114,1.29E+12,Baba O'Riley - Original Version,The Who,Then and Now,,,,,,,,
198114,1.29E+12,My Generation - Original Mono Version,The Who,Then and Now,,,,,,,,
198114,1.29E+12,Pinball Wizard - Original Album Version,The Who,Then and Now,,,,,,,,
198114,1.29E+12,22,Lily Allen,It's Not Me, It's You,,,,,,,
198114,1.29E+12,Not Fair,Lily Allen,It's Not Me, It's You,,,,,,,
198114,1.29E+12,The Fear,Lily Allen,It's Not Me, It's You,,,,,,,
198114,1.29E+12,Everyone's at It,Lily Allen,It's Not Me, It's You,,,,,,,
198114,1.29E+12,I Can Soar,JYJ,The Beginning,,,,,,,,
198114,1.29E+12,Still in Love,JYJ,The Beginning,,,,,,,,
198114,1.29E+12,Be My Girl,JYJ,The Beginning,,,,,,,,
198114,1.29E+12,Empty,JYJ,The Beginning,,,,,,,,
198114,1.29E+12,Ayyy Girl (feat Kanye West, Malik Yusef),JYJ,The Beginning,,,,,,,
198114,1.29E+12,Intro,JYJ,The Beginning,,,,,,,,
198114,1.29E+12,O Green World,Gorillaz,Demon Days,,,,,,,,
198114,1.29E+12,Last Living Souls,Gorillaz,Demon Days,,,,,,,,
198114,1.29E+12,Every Planet We Reach Is Dead,Gorillaz,Demon Days,,,,,,,,
198114,1.29E+12,El Mañana,Gorillaz,Demon Days,,,,,,,,
198114,1.29E+12,On Melancholy Hill,Gorillaz,Plastic Beach,,,,,,,,
198114,1.29E+12,Superfast Jellyfish,Gorillaz,Plastic Beach,,,,,,,,
198114,1.29E+12,Stylo (Album Version) (Feat Mos Def and Bobby Womack),Gorillaz,Plastic Beach,,,,,,,,
198114,1.29E+12,Rhinestone Eyes,Gorillaz,Plastic Beach,,,,,,,,
198114,1.29E+12,Crying Lightning,Arctic Monkeys,Humbug,,,,,,,,
198114,1.29E+12,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,,,,,,,,
198114,1.29E+12,Teddy Picker,Arctic Monkeys,Favourite Worst Nightmare,,,,,,,,
198114,1.29E+12,Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,,,,,,,,
198114,1.29E+12,Dancing Shoes,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,Fake Tales of San Francisco,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,I Bet You Look Good on the Dancefloor,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,Perhaps Vampires Is a Bit Strong But…,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,Mardy Bum,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,When the Sun Goes Down,Arctic Monkeys,Whatever People Say I Am, That's What I'm Not,,,,,,,
198114,1.29E+12,Crying Lightning,Arctic Monkeys,Humbug,,,,,,,,
198114,1.29E+12,누난 너무 예뻐 (Replay),SHINee,Replay,,,,,,,,
198114,1.29E+12,In My Room (Unplugged Remix),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,눈을 감아보면 (Four Seasons),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,혜야 (Y Si Fuera Ella),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,내 곁에만 있어 (Best Place),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,마지막 선물 (Last Gift) (In my room-Prelude),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,화장을 하고 (Graze),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,그녀가 헤어졌다 (One for Me),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,너 아니면 안되는 걸 (ROMANTIC),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,산소 같은 너 (Love Like Oxygen),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,사랑의 길 (Love's Way),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,The SHINee World (Doo-Bop),SHINee,The SHINee World,,,,,,,,
198114,1.29E+12,20101001,iamamiwhoami,,,,,,,,,
198114,1.29E+12,y,iamamiwhoami,y,,,,,,,,
198114,1.29E+12,t,iamamiwhoami,t,,,,,,,,
198114,1.29E+12,n,iamamiwhoami,n,,,,,,,,
198114,1.29E+12,u-2,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,u-1,iamamiwhoami,u,,,,,,,,
198114,1.29E+12,o,iamamiwhoami,o,,,,,,,,
198114,1.29E+12,b,iamamiwhoami,b,,,,,,,,
198114,1.29E+12,23512315135-8151353383,iamamiwhoami,,,,,,,,,
198114,1.29E+12,1.57E+20,iamamiwhoami,,,,,,,,,
198114,1.29E+12,1.31E+18,iamamiwhoami,,,,,,,,,
198114,1.29E+12,9.20E+13,iamamiwhoami,,,,,,,,,
198114,1.29E+12,9.11E+12,iamamiwhoami,,,,,,,,,
198114,1.29E+12,Prelude 699130082451322-5421312091514112,iamamiwhoami,,,,,,,,,
19nick81,1.46E+12,borne back ceaselessly into the past,The Humble Bee,Deathless Songs,,,,,,,,
19nick81,1.46E+12,So we beat on, boats against the current,The Humble Bee,Deathless Songs,,,,,,,
19nick81,1.46E+12,nobody's been in touch (northerner remix),A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Belle Ile En Mer Dub Night (Beppu Remix),A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Belle Ile En Mer Dub Night (Perfume Advert Remix),A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Belle Ile En Mer Dub Night (The Humble Bee 'The Noises in Andrew's Head' Mix),A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,They're Burning Northerners Fifteen at a Time and Firing Them Into the Sky to Light Up London (Maxim Wolzyn Remix),A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,They're Burning Northerners Fifteen at a Time and Firing Them Into the Sky to Light Up London,A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Nobody's Been In Touch,A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Belle Ile En Mer Dub Night,A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Our Lady of Perpetual Fucking Succour,A New Line (Related),Our Lady Of Perpetual Fucking Succour,,,,,,,,
19nick81,1.46E+12,Bypass,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Proc,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Ficción,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Montac,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Lenuac,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Trumpe,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Dplan,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Fick_a,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Wiskick,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Gutam,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Intro,Insecto,Post Edit de un Cromosoma,,,,,,,,
19nick81,1.46E+12,Fears Grow,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,Walking Mindless,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,Delusion of Worthlessness,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,Flood History,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,Experiments in Silence,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,British Radars,Hood,British Radars,,,,,,,,
19nick81,1.46E+12,When Your Love Has Gone,Songs: Ohia,Our Golden Ratio,,,,,,,,
19nick81,1.46E+12,it's your win again,Songs: Ohia,Our Golden Ratio,,,,,,,,
19nick81,1.46E+12,There Are No Claims on You,Songs: Ohia,Our Golden Ratio,,,,,,,,
19nick81,1.46E+12,there will be distance,Songs: Ohia,Our Golden Ratio,,,,,,,,
19nick81,1.46E+12,Shots & Ladders 2,Low,Canada,,,,,,,,
19nick81,1.46E+12,Fearless,Low,Canada,,,,,,,,
19nick81,1.46E+12,Canada,Low,Canada,,,,,,,,
19nick81,1.46E+12,Because You Stood Still,Low,Last Night I Dreamt That Somebody Loved Me,,,,,,,,
19nick81,1.46E+12,Last Night I Dreamt That Somebody Loved Me,Low,Last Night I Dreamt That Somebody Loved Me,,,,,,,,
19nick81,1.46E+12,Promise of Love,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,W,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,Hard to Find,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,Barely Real,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,Jr,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,Realize,Codeine,Barely Real,,,,,,,,
19nick81,1.46E+12,Smoking Room,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Wird,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Ides,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Tom,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Washed Up,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Kitchen Light,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Vacancy,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Loss Leader,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Sea,Codeine,The White Birch,,,,,,,,
19nick81,1.46E+12,Aim Straight for Those You Love,Tape Loop Orchestra,,,,,,,,,
19nick81,1.46E+12,Union Chapel 271012,Tape Loop Orchestra,,,,,,,,,
19nick81,1.46E+12,Journal (Rough),Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Sketch For February,Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,So Sleepy,Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Sleepover (Alt),Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Sea Last (060508),Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Live In Osaka,Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Field (Beta),Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,July 032013,Taylor Deupree,Lost & Compiled,,,,,,,,
19nick81,1.46E+12,Melancholische Waltz,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Tape Cycle,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Gtrs + Sticks,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Tape Rain,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Chord Shimmer,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Revox Sines,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Summer Chords,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Five Chord Waltz,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Drowse,Wixel,Revox Tapes,,,,,,,,
19nick81,1.46E+12,Goodbye,1949,Ruhe,Organs,,,,,,,
19nick81,1.46E+12,Waterfall Kisses,Ruhe,Organs,,,,,,,,
19nick81,1.46E+12,Feels Like Home,Ruhe,Organs,,,,,,,,
19nick81,1.46E+12,Moor & Sea,Ruhe,Organs,,,,,,,,
19nick81,1.46E+12,Weird Folk,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Fragment of a Discourse,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Lesson Nine,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Tanzor,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Opiate of the People,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Nuqaba,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Sunrawardiya,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Black Tongue,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Tawatur,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Yellow River,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Three Empires,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Six Points of Tabligh,Hummingbird,,,,,,,,,
19nick81,1.46E+12,A Study of the Views,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Himalayah,Hummingbird,,,,,,,,,
19nick81,1.46E+12,Points, Switches,Isnaj Dui,Stone's Throw,,,,,,,
19nick81,1.46E+12,Radial Field,Isnaj Dui,Stone's Throw,,,,,,,,
19nick81,1.46E+12,Punch Drunk,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,Jingling Lane,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,Tumbling Down Green Banks,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,The Steep Incline,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,Flush Brow,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,Lost In Huge Light,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,Late Monday,The Declining Winter,The Leaves In The Lane,,,,,,,,
19nick81,1.46E+12,The Full Blown West,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,The Right True End,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,A Field Defunct,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Summer Circuit,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,The Wild Girl Laughed,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Around The Winding Roads And Hills,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Hurled to the Curb,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Fog Forming,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,When Things Mattered,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,The Sweet Sound of North,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,It Is Intensely Sad,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Golden Terrace,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Home For Lost Souls,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,This Sadness Lacks,The Declining Winter,Home For Lost Souls,,,,,,,,
19nick81,1.46E+12,Turbulence,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Haunt Me,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Screaming in the Trees,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Infrared,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Love Detective,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,The Long Sea,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,The Devil-Tips,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Scenery,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Last Orders,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,Amor Veneris,Arab Strap,The Red Thread,,,,,,,,
19nick81,1.46E+12,On Shore,Marcus Fischer,On Shore,,,,,,,,
19nick81,1.46E+12,Aki,Simon Scott,Aki,,,,,,,,
19nick81,1.46E+12,Forks,Machinefabriek,Forks,,,,,,,,
19nick81,1.46E+12,Stadsverwarring,Machinefabriek,Stadsverwarring,,,,,,,,
19nick81,1.46E+12,Side Two,The Boats,Lost Ideas,,,,,,,,
19nick81,1.46E+12,Side One,The Boats,Lost Ideas,,,,,,,,
19nick81,1.46E+12,Dream 13 (Marconi Union Remix),Max Richter,Sleep remixes,,,,,,,,
19nick81,1.46E+12,Dream 3 (Jürgen Müller remix),Max Richter,Sleep remixes,,,,,,,,
19nick81,1.46E+12,Path 5 (Digitonal's Theo In Dreamland Mix),Max Richter,Sleep remixes,,,,,,,,
19nick81,1.46E+12,Path 5 (Clark Remix),Max Richter,Sleep remixes,,,,,,,,
19nick81,1.46E+12,Path 5 (Mogwai Remix),Max Richter,Sleep remixes,,,,,,,,
19nick81,1.46E+12,Für Alina,Rafael Anton Irisarri,Reverie,,,,,,,,
19nick81,1.46E+12,Embraced,Rafael Anton Irisarri,Reverie,,,,,,,,
19nick81,1.46E+12,Lit A Dawn,Rafael Anton Irisarri,Reverie,,,,,,,,
19nick81,1.46E+12,Watching as She Reels,Rafael Anton Irisarri,Hopes and Past Desires,,,,,,,,
19nick81,1.46E+12,Hopes and Past Desires,Rafael Anton Irisarri,Hopes and Past Desires,,,,,,,,
19nick81,1.46E+12,Untitled 10,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 9,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 8,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 7,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 6,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 5,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 4,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 3,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 2,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Untitled 1,Bellows,Rustl,,,,,,,,
19nick81,1.46E+12,Melancholia XIV,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia XIII,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia XII,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia XI,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia X,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia IX,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia VIII,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia VII,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia VI,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia V,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia IV,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia III,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia II,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,Melancholia I,William Basinski,Melancholia,,,,,,,,
19nick81,1.46E+12,The one in the huge room where the kids played the bells,Marcus Fischer,Public Works,,,,,,,,
19nick81,1.46E+12,The one with the lights that looked like a Turrell,Marcus Fischer,Public Works,,,,,,,,
19nick81,1.46E+12,The one where we arranged all the chairs in a circle,Marcus Fischer,Public Works,,,,,,,,
19nick81,1.46E+12,The one that went with the film of the trees,Marcus Fischer,Public Works,,,,,,,,
19nick81,1.46E+12,The one where the bus drives by at the end,Marcus Fischer,Public Works,,,,,,,,
19nick81,1.46E+12,ax Mr L,Alva Noto + Ryuichi Sakamoto,Revep,,,,,,,,
19nick81,1.46E+12,Mur,Alva Noto + Ryuichi Sakamoto,Revep,,,,,,,,
19nick81,1.46E+12,Siisx,Alva Noto + Ryuichi Sakamoto,Revep,,,,,,,,
